restaurant_id,name,location,rest_type,cuisines,rating,votes,cost,online_order,book_table,service_type,city
R9006,Angaar Biriyani,whitefield,quick bites,"biryani, chinese, fast food",3.7,92,400,1,0,Delivery,Whitefield
R9007,Purani Dehli,whitefield,food court,"north indian, street food",2.6,60,600,1,0,Delivery,Whitefield
R9008,Foodhall,whitefield,quick bites,"fast food, salad, desserts",3.8,28,700,1,0,Delivery,Whitefield
R9009,Just Bake,whitefield,bakery,bakery,3.5,11,400,1,0,Delivery,Whitefield
R9010,Haagen Dazs,whitefield,dessert parlor,"desserts, ice cream",3.9,145,800,1,0,Delivery,Whitefield
R9011,Lemon Krust,whitefield,bakery,"bakery, fast food",4.0,39,150,1,0,Delivery,Whitefield
R9012,Kabab Mandra,whitefield,quick bites,"north indian, chinese",2.7,165,300,0,0,Delivery,Whitefield
R9013,Chinese Street,whitefield,casual dining,chinese,3.1,134,650,1,0,Delivery,Whitefield
R9014,Drunken Monkey,whitefield,"beverage shop, quick bites","beverages, fast food",3.3,8,500,1,0,Delivery,Whitefield
R9015,Dilli Galli,whitefield,quick bites,north indian,3.6,43,200,1,0,Delivery,Whitefield
R9016,The Punjabi Park,whitefield,casual dining,north indian,3.5,31,500,1,0,Delivery,Whitefield
R9017,Brilram's Balaji Bhavan,whitefield,casual dining,"south indian, north indian, chinese",3.9,141,700,0,0,Delivery,Whitefield
R9018,Auntie Fung's,whitefield,food court,"chinese, vietnamese, desserts",3.8,20,700,1,0,Delivery,Whitefield
R9019,Krutunga Restaurant,whitefield,quick bites,"andhra, chinese, north indian, biryani, beverages",3.0,52,400,1,0,Delivery,Whitefield
R9020,Lulu's Bakery & Fast Food,kr puram,quick bites,"north indian, chinese, street food",3.6,84,300,1,0,Delivery,Whitefield
R9021,Smoke - The Sizzler House,whitefield,casual dining,"continental, north indian, chinese, bbq",3.6,171,800,0,0,Delivery,Whitefield
R9022,The Kim Chi Chef,whitefield,casual dining,"chinese, thai, momos",4.0,210,900,1,0,Delivery,Whitefield
R9023,Taishty,whitefield,quick bites,north indian,3.7,66,200,1,0,Delivery,Whitefield
R9024,Biting Junction,whitefield,quick bites,"chinese, north indian, rajasthani, gujarati, fast food, afghan",3.9,119,350,1,0,Delivery,Whitefield
R9025,Burgundy - Royal Orchid Suites,whitefield,casual dining,north indian,3.9,104,1200,0,1,Delivery,Whitefield
R9026,The Taste Players,whitefield,casual dining,"north indian, chinese, mughlai, biryani",3.7,51,500,1,0,Delivery,Whitefield
R9027,Prathika Annapurna Grand,kr puram,casual dining,"south indian, north indian, chinese",3.5,13,500,1,0,Delivery,Whitefield
R9028,Arusuvai D' Kitchen,kr puram,quick bites,"south indian, biryani, chettinad, juices",3.7,26,350,1,0,Delivery,Whitefield
R9029,Kamat Yatrinivas,whitefield,quick bites,"north indian, south indian, chinese",3.0,241,500,0,0,Delivery,Whitefield
R9030,The Combo House,marathahalli,quick bites,"fast food, north indian, chinese, biryani",3.3,8,500,1,0,Delivery,Whitefield
R9031,Spicy Andhra,whitefield,quick bites,"andhra, chinese, north indian",3.2,4,500,1,0,Delivery,Whitefield
R9032,Dande Hyderabad Biryani,whitefield,"takeaway, delivery","biryani, andhra, north indian",3.4,6,500,1,0,Delivery,Whitefield
R9033,Rolls On Wheels,whitefield,quick bites,"fast food, rolls, momos",3.1,76,300,0,0,Delivery,Whitefield
R9034,Lucky Singh & Co,whitefield,"takeaway, delivery","fast food, north indian, rolls",4.0,38,350,0,0,Delivery,Whitefield
R9035,SV Restaurant,whitefield,casual dining,"andhra, north indian, chinese, biryani",3.1,8,550,1,0,Delivery,Whitefield
R9036,Nisarga Restaurant,whitefield,quick bites,"north indian, chinese",3.4,6,300,1,0,Delivery,Whitefield
R9037,Delhi Mahal,whitefield,quick bites,"north indian, mughlai, chinese",3.1,114,400,1,0,Delivery,Whitefield
R9038,Metrolicious,whitefield,"takeaway, delivery","north indian, chinese, biryani",3.5,38,400,1,0,Delivery,Whitefield
R9039,Noodle Bar,whitefield,casual dining,"chinese, momos",4.0,1070,1400,0,1,Delivery,Whitefield
R9040,Desi Khana,whitefield,quick bites,"north indian, chinese",3.3,10,300,1,0,Delivery,Whitefield
R9041,Sizzles,whitefield,casual dining,"north indian, chinese, continental",3.5,11,800,0,0,Delivery,Whitefield
R9042,Curries And Pickles,whitefield,"takeaway, delivery","andhra, north indian, biryani",3.1,4,250,1,0,Delivery,Whitefield
R9043,Biryani House,whitefield,casual dining,"biryani, north indian",3.6,14,450,0,0,Delivery,Whitefield
R9044,Calvin's,whitefield,"dessert parlor, quick bites",desserts,3.9,299,600,0,0,Delivery,Whitefield
R9045,Punjab Junction,whitefield,quick bites,north indian,3.2,31,350,1,0,Delivery,Whitefield
R9046,PIZZMO,whitefield,quick bites,"pizza, momos",3.6,26,500,0,0,Delivery,Whitefield
R9047,Jubli Biryani,whitefield,quick bites,"biryani, chinese",3.6,17,500,1,0,Delivery,Whitefield
R9048,Swadishta,whitefield,quick bites,"south indian, chinese, north indian",3.4,7,200,0,0,Delivery,Whitefield
R9049,Wang Fu Kitchen,whitefield,quick bites,chinese,3.8,27,400,1,0,Delivery,Whitefield
R9050,Real Ambur Dum Biryani,whitefield,quick bites,"biryani, fast food",3.3,4,250,0,0,Delivery,Whitefield
R9051,Sri Lakshmi Hotel,whitefield,quick bites,"chinese, south indian",3.4,7,250,1,0,Delivery,Whitefield
R9052,Nandhini Deluxe,whitefield,casual dining,north indian,2.9,268,600,0,1,Delivery,Whitefield
R9053,Punjabi Park,whitefield,quick bites,"north indian, fast food",2.9,25,400,1,0,Delivery,Whitefield
R9054,Copper Chimney,whitefield,casual dining,"north indian, biryani",4.1,0,1200,1,1,Delivery,Whitefield
R9055,FreshEats,east bangalore,food truck,"continental, north indian, thai",3.6,14,400,0,0,Delivery,Whitefield
R9056,Nieghbourhood Cafe,whitefield,casual dining,"pizza, italian, chinese, north indian",3.7,39,750,0,0,Delivery,Whitefield
R9057,Captain Egg,whitefield,food court,fast food,4.1,18,400,0,0,Delivery,Whitefield
R9058,Manbhavan Premium Thali Restaurant,whitefield,casual dining,"hyderabadi, gujarati, maharashtrian",4.0,485,1000,1,0,Delivery,Whitefield
R9059,Hotel Greens,whitefield,casual dining,"biryani, chinese, north indian, south indian",3.6,59,800,0,0,Delivery,Whitefield
R9060,The Lighthouse Cafe,whitefield,casual dining,"american, italian",3.6,21,650,0,0,Delivery,Whitefield
R9061,Mubeena Shariff Chocolatier,whitefield,dessert parlor,desserts,3.6,14,500,0,0,Delivery,Whitefield
R9062,Ammi's Biryani,whitefield,quick bites,"biryani, north indian",2.5,131,500,0,0,Delivery,Whitefield
R9063,Tadka Punjabi Restaurant,whitefield,quick bites,north indian,3.3,9,300,1,0,Delivery,Whitefield
R9064,F5,whitefield,quick bites,"north indian, south indian, chinese, continental, arabian",3.2,4,300,0,0,Delivery,Whitefield
R9065,New Andhra Chimney,whitefield,casual dining,"andhra, north indian, biryani",3.1,71,700,0,0,Delivery,Whitefield
R9066,Sri Guru Nalapaka Restaurant,whitefield,casual dining,"north indian, south indian, chinese, street food",3.5,20,550,0,0,Delivery,Whitefield
R9067,Foodie,whitefield,kiosk,"chinese, fast food",2.9,35,300,0,0,Delivery,Whitefield
R9068,The Village Restaurant,whitefield,quick bites,"north indian, chinese",3.0,9,200,0,0,Delivery,Whitefield
R9069,Biryani Bowl,whitefield,kiosk,"biryani, andhra",3.3,10,550,0,0,Delivery,Whitefield
R9070,Biriyani House,whitefield,quick bites,"andhra, biryani",3.2,13,350,0,0,Delivery,Whitefield
R9071,The Eatery Cafe & Restaurant,whitefield,food court,"continental, italian",3.6,19,800,0,0,Delivery,Whitefield
R9072,Hotel Nisarga Restaurant,whitefield,quick bites,"chinese, north indian",3.2,6,300,0,0,Delivery,Whitefield
R9073,Golden Food Palace,whitefield,quick bites,"north indian, chinese",2.9,18,450,0,0,Delivery,Whitefield
R9074,Five Star Chicken,whitefield,quick bites,fast food,3.5,9,300,0,0,Delivery,Whitefield
R9075,PMR Restaurant,whitefield,quick bites,north indian,3.3,4,300,0,0,Delivery,Whitefield
R9076,Siddharth Restaurant,whitefield,quick bites,"north indian, chinese",3.6,33,400,0,0,Delivery,Whitefield
R9077,Delhi Belli,whitefield,"takeaway, delivery",north indian,3.3,4,500,0,0,Delivery,Whitefield
R9078,Hangout Junction,whitefield,quick bites,"north indian, chinese, south indian",3.6,28,400,0,0,Delivery,Whitefield
R9079,Swad Rajasthani Bhojanalaya,whitefield,quick bites,"north indian, fast food",3.1,7,400,0,0,Delivery,Whitefield
R9080,Food Xpress,whitefield,quick bites,"north indian, south indian, biryani, chinese",3.4,10,400,0,0,Delivery,Whitefield
R9081,Best,whitefield,quick bites,"fast food, chinese, street food",3.4,6,400,0,0,Delivery,Whitefield
R9082,Whooppeezz,whitefield,food court,pizza,3.4,16,500,0,0,Delivery,Whitefield
R9083,LG Park Restaurant,whitefield,casual dining,"north indian, south indian",3.4,7,800,0,0,Delivery,Whitefield
R9084,La Mirch,whitefield,delivery,"north indian, kashmiri",3.1,5,400,0,0,Delivery,Whitefield
R9085,Tarama Bengali Food,whitefield,quick bites,bengali,3.2,4,200,0,0,Delivery,Whitefield
R9086,@99,whitefield,"takeaway, delivery","mughlai, biryani, chinese, north indian",3.4,37,200,0,0,Delivery,Whitefield
R9087,Hunger Genie,whitefield,"takeaway, delivery","north indian, chinese, biryani",4.0,165,450,0,0,Delivery,Whitefield
R9088,Punjabi Tadka,whitefield,quick bites,"north indian, chinese",3.2,7,400,0,0,Delivery,Whitefield
R9089,Sweet Tooth - Do you have one?,whitefield,"takeaway, delivery","bakery, desserts",3.3,4,600,0,0,Delivery,Whitefield
R9090,Sweet Nothings Couture Cupcakes,whitefield,"takeaway, delivery","desserts, bakery",3.4,6,250,0,0,Delivery,Whitefield
R9091,Ande Ka Funda,whitefield,quick bites,"north indian, chinese, rolls",3.1,8,250,0,0,Delivery,Whitefield
R9092,Golden Paradise,whitefield,quick bites,"north indian, chinese",3.5,14,300,0,0,Delivery,Whitefield
R9093,Win's Restaurant,whitefield,quick bites,"south indian, chinese, seafood",3.3,10,400,0,0,Delivery,Whitefield
R9094,The Pastry Inn,whitefield,dessert parlor,"desserts, bakery",3.4,14,400,0,0,Delivery,Whitefield
R9095,Biryani Treats,whitefield,delivery,biryani,3.1,11,650,0,0,Delivery,Whitefield
R9096,New Taj Darbar,whitefield,quick bites,"south indian, chinese, north indian",3.1,6,300,0,0,Delivery,Whitefield
R9097,La Mensa,whitefield,"takeaway, delivery","north indian, chinese, south indian",3.6,17,400,0,0,Delivery,Whitefield
R9098,Maa Bargabhima Restaurant,whitefield,quick bites,"bengali, mughlai, north indian",3.7,19,250,0,0,Delivery,Whitefield
R9099,Gali Parathae Wali,whitefield,quick bites,"north indian, chinese, street food, sandwich",3.7,95,400,1,0,Delivery,Whitefield
R9100,Foody Baba,whitefield,delivery,"north indian, chinese, mughlai",3.1,65,500,0,0,Delivery,Whitefield
R9101,Loafers,whitefield,delivery,"north indian, chinese, biryani",3.6,13,500,0,0,Delivery,Whitefield
R9102,Food Paradise,whitefield,quick bites,"north indian, chinese, bengali, biryani",3.3,12,500,0,0,Delivery,Whitefield
R9103,Tummy Singh,brookefield,quick bites,"north indian, chinese",3.4,5,700,1,0,Delivery,Whitefield
R9104,Food And Biryani (FAB),whitefield,"takeaway, delivery","biryani, north indian, mughlai",2.8,21,500,0,0,Delivery,Whitefield
R9105,Punjabi Family Dhaba,whitefield,quick bites,north indian,3.4,11,400,0,0,Delivery,Whitefield
R9106,The South,whitefield,quick bites,south indian,3.7,21,200,0,0,Delivery,Whitefield
R9107,Curry Point,whitefield,quick bites,north indian,3.2,7,300,0,0,Delivery,Whitefield
R9108,Dinepost 9,whitefield,delivery,"north indian, chinese, biryani",3.6,22,450,1,0,Delivery,Whitefield
R9109,Cupcake Couture,whitefield,delivery,desserts,3.8,40,300,0,0,Delivery,Whitefield
R9110,Andhra Ghumaghumalu,whitefield,quick bites,"andhra, biryani, north indian",3.5,18,300,1,0,Delivery,Whitefield
R9111,Thalaserry Food Court,whitefield,casual dining,"kerala, biryani, seafood, north indian, chinese",3.5,21,600,0,0,Delivery,Whitefield
R9112,Punjabi Charchay,kr puram,quick bites,"north indian, chinese",3.6,31,400,0,0,Delivery,Whitefield
R9113,VIHAR Family Restaurant,whitefield,casual dining,"chinese, north indian, mangalorean",4.0,69,600,0,0,Delivery,Whitefield
R9114,Herbs & Spices,whitefield,casual dining,"italian, north indian",4.0,1116,1000,1,1,Delivery,Whitefield
R9115,4700BC Popcorn,whitefield,"takeaway, delivery",fast food,4.1,55,500,0,0,Delivery,Whitefield
R9116,Cravingz,whitefield,"beverage shop, quick bites","fast food, beverages",3.7,17,400,1,0,Delivery,Whitefield
R9117,The Irish House,whitefield,"casual dining, pub","european, american",4.3,1776,1700,0,1,Delivery,Whitefield
R9118,Thai & Chinese Fast Food,kr puram,quick bites,"chinese, thai",3.4,7,400,0,0,Delivery,Whitefield
R9119,Crunch Pizzas,whitefield,quick bites,"italian, pizza",2.6,41,600,1,0,Delivery,Whitefield
R9120,BelgYum,whitefield,dessert parlor,desserts,4.6,1822,400,0,0,Desserts,Whitefield
R9121,Karachi Bakery,whitefield,bakery,"bakery, desserts",4.1,42,400,0,0,Desserts,Whitefield
R9122,Kartik's Mithai Shoppe,whitefield,quick bites,"mithai, street food",3.8,72,150,0,0,Desserts,Whitefield
R9123,Auntie Anne's,whitefield,dessert parlor,desserts,4.0,24,500,0,0,Desserts,Whitefield
R9124,Polar Bear,whitefield,dessert parlor,"desserts, ice cream, beverages, sandwich",4.0,17,400,1,0,Desserts,Whitefield
R9125,Caramel Whitefield,whitefield,"dessert parlor, quick bites","desserts, bakery",3.7,56,1000,0,0,Desserts,Whitefield
R9126,Cream & Fudge,whitefield,dessert parlor,"ice cream, desserts",3.9,71,250,0,0,Desserts,Whitefield
R9127,Frosting Flavours,whitefield,dessert parlor,desserts,3.8,54,150,0,0,Desserts,Whitefield
R9128,Ice Cream Works,whitefield,"food court, dessert parlor","desserts, ice cream",3.5,13,300,0,0,Desserts,Whitefield
R9129,The Creek - The Den Bengaluru,whitefield,casual dining,"north indian, continental, chinese",4.4,383,2000,0,1,Dine-out,Whitefield
R9130,Feast - Sheraton Grand Bengaluru Whitefield Hotel &...,whitefield,fine dining,"continental, asian, south indian, north indian",4.5,523,2500,0,1,Dine-out,Whitefield
R9131,The Pallet,whitefield,"microbrewery, pub","continental, mediterranean, italian, north indian, finger food, asian, momos",4.5,2745,1600,0,1,Dine-out,Whitefield
R9132,The Biere Club,whitefield,"pub, microbrewery","continental, bbq, finger food",4.3,2283,1700,0,1,Dine-out,Whitefield
R9133,Salt - Indian Restaurant - Bar & Grill,whitefield,casual dining,north indian,4.4,2073,1500,0,1,Dine-out,Whitefield
R9134,alt,whitefield,"bar, lounge",finger food,4.1,821,1900,0,1,Dine-out,Whitefield
R9135,Biere Societee,whitefield,pub,"asian, continental, european",4.2,320,1500,0,1,Dine-out,Whitefield
R9136,Layla - The Den Bengaluru,whitefield,casual dining,mediterranean,3.9,51,2000,0,0,Dine-out,Whitefield
R9137,Toscano - Mojito Bar,whitefield,casual dining,"continental, italian, mediterranean, salad",4.3,654,1500,1,1,Dine-out,Whitefield
R9138,Uppercut - Sheraton Grand Bengaluru Whitefield Hotel...,whitefield,casual dining,bbq,4.3,400,2000,0,1,Dine-out,Whitefield
R9139,BAR BAR,whitefield,"bar, casual dining","continental, north indian, italian",4.1,1003,1500,0,1,Dine-out,Whitefield
R9140,The Eatery - Four Points by Sheraton Bengaluru,whitefield,casual dining,"continental, north indian",4.0,328,1700,0,1,Dine-out,Whitefield
R9141,Karibu - The Zuri,whitefield,casual dining,"south indian, asian",3.9,268,2000,0,1,Dine-out,Whitefield
R9142,Latitude Whitefield,whitefield,fine dining,"north indian, continental, asian, italian",3.9,327,2000,0,1,Dine-out,Whitefield
R9143,InAzia - Sheraton Grand Bengaluru Whitefield Hotel &...,whitefield,casual dining,"asian, chinese",4.3,246,2500,0,1,Dine-out,Whitefield
R9144,Mavalli Tiffin Room (MTR),whitefield,casual dining,south indian,3.7,560,400,0,0,Dine-out,Whitefield
R9145,Smaaash,whitefield,"casual dining, pub","north indian, pizza, chinese",4.0,189,1500,0,1,Dine-out,Whitefield
R9146,Incanto - The Zuri,whitefield,fine dining,italian,4.0,89,2500,0,1,Dine-out,Whitefield
R9147,Tandoor Box,whitefield,casual dining,"mughlai, north indian, biryani",3.9,168,600,1,0,Dine-out,Whitefield
R9148,Bling - The Zuri,whitefield,lounge,"continental, north indian",3.7,228,2100,0,0,Dine-out,Whitefield
R9149,Terracotta Whitefield,whitefield,fine dining,"north indian, lucknowi, afghan",4.0,244,3000,0,1,Dine-out,Whitefield
R9150,A2B - Adyar Ananda Bhavan,whitefield,casual dining,"south indian, north indian, chinese, street food, fast food",2.5,544,400,1,0,Dine-out,Whitefield
R9151,W XYZ - Aloft Hotel,whitefield,lounge,finger food,3.7,95,1700,0,1,Dine-out,Whitefield
R9152,Moriz Restaurant,whitefield,casual dining,"arabian, north indian, biryani, chinese, seafood",2.9,225,750,1,0,Dine-out,Whitefield
R9153,Red Glow,whitefield,pub,"north indian, continental",3.7,27,1200,0,0,Dine-out,Whitefield
R9154,Pizza Hut,whitefield,casual dining,"pizza, fast food",4.0,208,750,1,0,Dine-out,Whitefield
R9155,Dot.yum - Aloft Hotel,whitefield,casual dining,"italian, north indian, continental, bbq",3.9,276,2000,0,1,Dine-out,Whitefield
R9156,Infinity - The Zuri,whitefield,fine dining,"north indian, continental, chinese",3.8,67,2700,0,1,Dine-out,Whitefield
R9157,Kolkata Famous Kati Roll,whitefield,kiosk,"fast food, rolls",3.5,7,150,0,0,Dine-out,Whitefield
R9158,Tease Whitefield,whitefield,lounge,finger food,3.7,64,1800,0,1,Dine-out,Whitefield
R9159,Soup N Grill,whitefield,casual dining,"chinese, north indian",3.5,14,600,0,0,Dine-out,Whitefield
R9160,Best Brews - Four Points by Sheraton Bengaluru...,whitefield,bar,continental,3.6,27,1500,0,0,Dine-out,Whitefield
R9161,The Hungry Yeti,whitefield,casual dining,"tibetan, nepalese",4.0,146,700,0,0,Dine-out,Whitefield
R9162,The Kimchi Chef,whitefield,casual dining,"thai, chinese",3.4,5,500,0,0,Dine-out,Whitefield
R9163,Sri Shankar Andhra Mess,whitefield,mess,south indian,3.3,4,200,0,0,Dine-out,Whitefield
R9164,Adupadi,whitefield,quick bites,"south indian, chettinad",2.9,25,450,0,0,Dine-out,Whitefield
R9165,Majlish,whitefield,casual dining,"bengali, north indian, chinese",3.6,79,800,0,0,Dine-out,Whitefield
R9166,Om Sai Punjabi Dhabha,whitefield,dhaba,north indian,3.4,10,250,1,0,Dine-out,Whitefield
R9167,Aishwarya,whitefield,dhaba,"chinese, north indian",3.3,6,450,0,0,Dine-out,Whitefield
R9168,BBCUE Whitefield,whitefield,fine dining,continental,3.5,8,2400,0,0,Dine-out,Whitefield
R9169,Blend - Royal Orchid Suites,whitefield,casual dining,"chinese, north indian",3.4,16,1300,0,0,Dine-out,Whitefield
R9170,Fresh Berriz,whitefield,beverage shop,"beverages, juices",3.3,7,250,0,0,Dine-out,Whitefield
R9171,Calicut Mess House,whitefield,mess,kerala,3.2,5,250,0,0,Dine-out,Whitefield
R9172,Grab n Go - Aloft Hotel,whitefield,casual dining,"american, fast food",3.1,7,1000,0,0,Dine-out,Whitefield
R9173,Estia - Aloft Hotel,whitefield,casual dining,mediterranean,4.1,79,1600,0,1,Dine-out,Whitefield
R9174,Mooch Marod,whitefield,quick bites,north indian,4.5,504,350,0,0,Dine-out,Whitefield
R9175,Mc Donald's,whitefield,quick bites,"burger, fast food",3.9,116,500,0,0,Dine-out,Whitefield
R9176,Meat and Eat,whitefield,quick bites,"fast food, burger",3.4,28,500,1,0,Dine-out,Whitefield
R9177,Desi Chats,whitefield,quick bites,street food,3.9,18,200,0,0,Dine-out,Whitefield
R9178,Squeez Juice Bar,whitefield,food court,"juices, fast food",3.8,107,400,0,0,Dine-out,Whitefield
R9179,Jalsa Adda,whitefield,food court,"north indian, south indian, arabian",3.2,8,400,0,0,Dine-out,Whitefield
R9180,Domino's Pizza,whitefield,quick bites,"pizza, fast food",2.8,49,400,0,0,Dine-out,Whitefield
R9181,Nalaas Aapakadai,whitefield,food court,"south indian, chettinad",2.7,33,400,0,0,Dine-out,Whitefield
R9182,Mothi Restaurant,whitefield,quick bites,"north indian, kerala",3.7,64,350,0,0,Dine-out,Whitefield
R9183,Goli Vada Pav No. 1,whitefield,quick bites,street food,3.7,14,200,0,0,Dine-out,Whitefield
R9184,Naga's,whitefield,food court,"andhra, hyderabadi, biryani",3.7,36,600,1,0,Dine-out,Whitefield
R9185,Madurai Idly Shop,whitefield,quick bites,south indian,2.9,141,200,0,0,Dine-out,Whitefield
